epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.70671,1.50562,0.49348,0.04056,1.09735,1.24835,0.7587,0.90397,0.90911,0.54984,0.7587,0.90397,0.90911,0.8685,1.32671,0.33094,0.02816,1.0539,1.14601,0.00016,0.00016,0.00016
2,3.46424,1.51493,0.56989,0.05777,1.10485,1.27802,0.74692,0.8375,0.90221,0.5221,0.74692,0.8375,0.90221,0.8714,1.33479,0.32215,0.01987,1.03278,1.17198,0.000331585,0.000331585,0.000331585
3,4.96787,1.5209,0.42377,0.04525,1.08652,1.27294,0.76931,0.91711,0.903,0.51521,0.76931,0.91711,0.90336,0.86147,1.40703,0.32898,0.01743,1.01633,1.1932,0.00049426,0.00049426,0.00049426
4,6.45926,1.56902,0.49864,0.06791,1.1581,1.30338,0.74547,0.9375,0.90767,0.52331,0.74547,0.9375,0.90767,0.86158,1.29695,0.34514,0.02141,1.00841,1.15654,0.000648025,0.000648025,0.000648025
5,7.91482,1.38692,0.38576,0.06468,1.04503,1.24467,0.767,0.95,0.89869,0.48714,0.767,0.95,0.89869,0.84107,1.33367,0.37255,0.02592,1.0013,1.16701,0.00079288,0.00079288,0.00079288
6,9.39442,1.33477,0.4194,0.06392,1.06555,1.16029,0.83505,0.8625,0.92853,0.61496,0.83505,0.8625,0.92853,0.8832,1.18165,0.35559,0.02525,0.96962,1.11065,0.000928825,0.000928825,0.000928825
7,10.8967,1.33632,0.53164,0.06945,1.03688,1.16475,0.78454,0.8648,0.91389,0.58177,0.78454,0.8648,0.91389,0.87582,1.20093,0.36142,0.02284,0.97384,1.10919,0.00105586,0.00105586,0.00105586
8,12.3769,1.4414,0.44499,0.06163,1.09049,1.26404,0.78968,0.89177,0.91389,0.59554,0.78968,0.89177,0.91389,0.87419,1.20549,0.38847,0.02018,0.95849,1.09905,0.00117399,0.00117399,0.00117399
9,13.8133,1.31205,0.53075,0.05832,0.97165,1.18291,0.76895,0.9,0.91986,0.60894,0.76895,0.9,0.91986,0.86339,1.20768,0.37023,0.01968,0.95754,1.09235,0.0012832,0.0012832,0.0012832
10,15.2991,1.32058,0.36712,0.04301,0.95185,1.16049,0.79234,0.9062,0.92303,0.58575,0.79234,0.9062,0.92303,0.87612,1.23767,0.35357,0.02366,0.9555,1.09002,0.00138351,0.00138351,0.00138351
11,16.7822,1.32576,0.47483,0.04461,1.05328,1.18725,0.78006,0.9125,0.92407,0.58023,0.78006,0.9125,0.92407,0.87282,1.20087,0.37142,0.02563,0.93048,1.07369,0.0014749,0.0014749,0.0014749
12,18.2679,1.27307,0.42387,0.02422,0.93744,1.16566,0.79405,0.91573,0.9222,0.5838,0.79405,0.91573,0.9222,0.86842,1.16316,0.35019,0.02126,0.91815,1.06397,0.0014555,0.0014555,0.0014555
13,19.734,1.27941,0.40352,0.02681,0.98398,1.17173,0.83697,0.89842,0.93231,0.59077,0.83697,0.89842,0.93231,0.90747,1.13383,0.28764,0.01795,0.88162,1.06023,0.001406,0.001406,0.001406
14,21.2306,1.37787,0.30852,0.0452,0.96099,1.21551,0.83697,0.89842,0.93231,0.59077,0.83697,0.89842,0.93231,0.90747,1.13383,0.28764,0.01795,0.88162,1.06023,0.0013565,0.0013565,0.0013565
15,22.7482,1.25903,0.33867,0.03159,0.89753,1.11901,0.78877,0.88686,0.91115,0.60054,0.78877,0.88686,0.91115,0.88823,1.1044,0.26625,0.01813,0.88282,1.04427,0.001307,0.001307,0.001307
16,24.3179,1.09564,0.30419,0.05074,0.83699,1.08766,0.88424,0.8875,0.93243,0.59871,0.88424,0.8875,0.93243,0.90796,1.11822,0.27129,0.02036,0.85965,1.0505,0.0012575,0.0012575,0.0012575
17,25.8744,1.28832,0.29739,0.02843,0.89919,1.19825,0.86478,0.87941,0.93335,0.6345,0.86478,0.87941,0.93335,0.91862,1.08264,0.26677,0.02144,0.80647,1.03896,0.001208,0.001208,0.001208
