epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.46847,2.28765,1.06536,0.25087,2.75757,2.25056,0.93883,0.375,0.54981,0.24338,0.6693,0.44118,0.61676,0.51716,2.19513,0.69655,0.12047,2.36693,2.19848,0.00032,0.00032,0.00032
2,4.77794,2.03416,0.90702,0.21344,1.90711,1.84901,0.75804,0.44853,0.54029,0.24416,0.74127,0.55147,0.63895,0.495,2.04067,0.84443,0.13115,1.64383,1.76419,0.00063822,0.00063822,0.00063822
3,7.00088,2.02289,0.8385,0.17897,1.41727,1.80017,0.59679,0.59559,0.65957,0.29363,0.60875,0.625,0.71442,0.50006,1.91496,0.92837,0.11856,1.4484,1.64099,0.000934,0.000934,0.000934
4,9.70593,1.76848,0.87548,0.16282,1.30656,1.54465,0.56138,0.52206,0.57063,0.26384,0.53694,0.5,0.53542,0.34498,1.85498,0.97882,0.11177,1.70535,1.5695,0.00120734,0.00120734,0.00120734
5,11.9429,1.87897,0.77302,0.19493,1.29171,1.60368,0.60722,0.48881,0.55235,0.28323,0.62721,0.50735,0.57635,0.41917,1.80092,1.03973,0.10044,1.56939,1.5469,0.00145824,0.00145824,0.00145824
6,14.1548,1.86805,0.80111,0.16951,1.3925,1.56919,0.64468,0.50735,0.60903,0.30794,0.48645,0.67647,0.57243,0.42972,1.73918,1.10681,0.10402,1.39162,1.45065,0.00167,0.00167,0.00167
7,16.3763,1.78963,0.85188,0.14996,1.39989,1.53581,0.52917,0.62807,0.62072,0.31968,0.53523,0.68382,0.60265,0.46724,1.74007,0.86536,0.1063,1.45592,1.44283,0.001604,0.001604,0.001604
8,18.5895,1.75555,0.89358,0.15798,1.46031,1.53952,0.57203,0.69853,0.65241,0.33921,0.58645,0.74265,0.69625,0.54819,1.70446,0.7494,0.11246,1.52417,1.39894,0.001538,0.001538,0.001538
9,20.8726,1.72808,0.62643,0.11077,1.29789,1.41218,0.671,0.70485,0.7338,0.39406,0.72606,0.77955,0.79755,0.58588,1.63018,0.76377,0.10586,1.47298,1.35438,0.001472,0.001472,0.001472
10,23.2538,1.67583,0.67991,0.11449,1.24789,1.46893,0.64884,0.72059,0.73271,0.39258,0.72359,0.75,0.78176,0.5531,1.65854,0.85436,0.10017,1.458,1.40453,0.001406,0.001406,0.001406
11,25.4637,1.67228,0.52015,0.08697,1.22529,1.45524,0.61285,0.79152,0.76256,0.43028,0.69598,0.77206,0.83782,0.66516,1.57177,0.62962,0.0845,1.29253,1.37005,0.00134,0.00134,0.00134
12,27.7888,1.65111,0.57583,0.09881,1.20305,1.42876,0.68556,0.78553,0.79431,0.46247,0.74035,0.79412,0.85291,0.7164,1.52319,0.57083,0.0912,1.1888,1.32462,0.001274,0.001274,0.001274
13,30.076,1.48338,0.55625,0.10331,1.12375,1.32559,0.67569,0.82727,0.80716,0.46857,0.74607,0.83088,0.855,0.71419,1.50697,0.5935,0.09105,1.15404,1.31331,0.001208,0.001208,0.001208
14,32.3781,1.58531,0.61752,0.11618,1.18236,1.41214,0.69718,0.77206,0.80639,0.47282,0.78147,0.78676,0.83807,0.66819,1.50459,0.6309,0.0885,1.13006,1.32965,0.001142,0.001142,0.001142
15,34.6,1.62998,0.72922,0.13118,1.16135,1.41452,0.72933,0.83088,0.82562,0.48431,0.7551,0.82353,0.84888,0.69524,1.49808,0.61969,0.08754,1.1143,1.32951,0.001076,0.001076,0.001076
16,36.8166,1.56979,0.5823,0.09187,1.16312,1.41848,0.79728,0.78079,0.83708,0.50086,0.81235,0.79412,0.85832,0.77856,1.4826,0.51191,0.09196,1.03311,1.30279,0.00101,0.00101,0.00101
17,39.2302,1.50996,0.56739,0.10133,1.10599,1.34632,0.85566,0.77941,0.84843,0.51711,0.8718,0.79412,0.8688,0.79812,1.46574,0.49403,0.09283,1.02032,1.28717,0.000944,0.000944,0.000944
18,41.5505,1.47313,0.63406,0.11912,1.10748,1.32539,0.84192,0.79412,0.87093,0.52523,0.85704,0.79344,0.88066,0.80875,1.43147,0.49249,0.091,1.037,1.25265,0.000878,0.000878,0.000878
19,43.8402,1.47119,0.4742,0.10083,1.01867,1.30399,0.79372,0.79218,0.87444,0.52847,0.79989,0.78676,0.8845,0.80896,1.39603,0.501,0.09077,1.05664,1.23105,0.000812,0.000812,0.000812
