epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.01144,1.47141,0.56385,0.1171,1.04929,1.4037,0.79283,0.84127,0.88831,0.51451,0.81321,0.86289,0.90211,0.84644,1.44809,0.41653,0.07454,0.93247,1.40478,0.000656716,0.000656716,0.000656716
2,17.6916,1.54395,0.58571,0.11474,1.07038,1.43525,0.82561,0.78559,0.87849,0.50523,0.8418,0.8018,0.88696,0.83581,1.46197,0.45093,0.0886,0.96093,1.44352,0.00129063,0.00129063,0.00129063
3,26.3305,1.48223,0.55019,0.10364,1.04068,1.42064,0.75671,0.77658,0.84424,0.4905,0.76603,0.79099,0.85351,0.81731,1.42742,0.41683,0.09226,0.9907,1.41838,0.00189154,0.00189154,0.00189154
4,34.9334,1.52398,0.5313,0.09741,1.01493,1.43788,0.82501,0.82162,0.87998,0.50803,0.8457,0.81966,0.89367,0.83848,1.45016,0.46061,0.07605,0.92043,1.42011,0.0018515,0.0018515,0.0018515
5,43.5274,1.51082,0.56459,0.11228,1.0104,1.4222,0.85316,0.84144,0.90952,0.52544,0.86212,0.85225,0.91674,0.86232,1.41567,0.43961,0.07368,0.87066,1.40356,0.001802,0.001802,0.001802
6,52.2134,1.46852,0.55555,0.10781,0.94992,1.38495,0.8587,0.82523,0.90849,0.5155,0.84014,0.83328,0.90371,0.84044,1.42894,0.4637,0.07779,0.90317,1.38869,0.0017525,0.0017525,0.0017525
7,60.8305,1.45336,0.49956,0.09945,0.94376,1.36672,0.83867,0.85946,0.92377,0.55448,0.85034,0.86306,0.92587,0.8821,1.33098,0.38713,0.06563,0.84582,1.33858,0.001703,0.001703,0.001703
8,69.4693,1.44729,0.48503,0.10422,0.96046,1.4118,0.88275,0.84324,0.93201,0.56498,0.87186,0.85815,0.935,0.88667,1.34662,0.36669,0.06675,0.82364,1.34407,0.0016535,0.0016535,0.0016535
9,78.1963,1.38154,0.50811,0.09693,0.93209,1.35626,0.88529,0.86215,0.93695,0.56529,0.88188,0.86847,0.94197,0.90633,1.35293,0.3459,0.06064,0.80081,1.3348,0.001604,0.001604,0.001604
10,86.8887,1.38667,0.51088,0.09267,0.91597,1.36164,0.85187,0.8911,0.93962,0.57491,0.84155,0.87928,0.93084,0.87444,1.31416,0.40935,0.0579,0.78797,1.33522,0.0015545,0.0015545,0.0015545
