epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.46446,2.27354,0.84206,0.20621,2.92534,2.39018,0.92331,0.40625,0.57894,0.24567,0.92331,0.40625,0.57894,0.54954,2.27402,0.93279,0.13923,3.76694,2.34031,0.00016,0.00016,0.00016
2,2.8571,2.19994,0.79473,0.21004,2.51787,2.03992,0.53055,0.37089,0.38996,0.2008,0.55207,0.38523,0.46019,0.34096,2.15418,1.01439,0.12355,3.24064,2.14595,0.00032878,0.00032878,0.00032878
3,4.16755,2.21614,0.8453,0.18769,2.37197,2.02907,0.53537,0.4375,0.43036,0.20044,0.67166,0.54688,0.57024,0.42622,2.14376,0.97217,0.11706,2.90449,2.04612,0.00048568,0.00048568,0.00048568
4,5.47124,2.05878,0.71042,0.1382,2.01721,1.90902,0.77819,0.40625,0.51402,0.23152,0.64808,0.51797,0.62446,0.46512,2.04109,0.99061,0.12181,2.47062,1.96838,0.0006307,0.0006307,0.0006307
5,6.78535,1.968,0.74942,0.2538,1.76409,2.03507,0.70332,0.46875,0.54238,0.26153,0.68108,0.57812,0.65414,0.58678,1.89875,0.89166,0.10393,2.07104,1.784,0.00076384,0.00076384,0.00076384
6,8.17344,1.9636,0.78247,0.17878,1.65043,1.73511,0.79011,0.46875,0.54939,0.30648,0.62202,0.5625,0.67524,0.54826,1.79385,0.89628,0.08447,1.91011,1.64701,0.0008851,0.0008851,0.0008851
7,9.54398,1.97715,0.99584,0.14245,1.85786,1.76724,0.74993,0.46857,0.54358,0.30113,0.77493,0.48419,0.63508,0.47169,1.77908,1.01538,0.07315,1.9351,1.61446,0.00099448,0.00099448,0.00099448
8,10.8457,1.7914,0.63924,0.13056,1.55706,1.63048,0.66285,0.46088,0.52463,0.28342,0.66285,0.46088,0.5285,0.37562,1.81875,1.05117,0.07414,1.98576,1.63095,0.00109198,0.00109198,0.00109198
9,12.1579,1.76136,0.75027,0.11339,1.31296,1.5457,0.58274,0.45312,0.4836,0.25493,0.53595,0.5234,0.52871,0.40499,1.78093,0.94342,0.06658,1.89422,1.61069,0.0011776,0.0011776,0.0011776
10,13.4628,1.85429,0.61614,0.13644,1.42488,1.61383,0.6818,0.46875,0.61204,0.35761,0.70553,0.48672,0.65166,0.49168,1.71776,0.87859,0.05698,1.62313,1.53721,0.00125134,0.00125134,0.00125134
