epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.47503,2.66579,0.58681,0.11113,2.03094,2.52706,0.52074,0.56795,0.47698,0.15913,0.62101,0.65128,0.61732,0.58947,2.20952,0.48115,0.04901,1.79073,1.67321,0.000656716,0.000656716,0.000656716
2,17.162,2.03274,0.59033,0.06436,1.60724,1.5821,0.55112,0.73077,0.64312,0.24821,0.57259,0.76923,0.67951,0.60768,1.96537,0.44048,0.02163,1.4558,1.52216,0.00127971,0.00127971,0.00127971
3,25.3516,1.96059,0.49698,0.06433,1.50457,1.60985,0.64963,0.69411,0.69342,0.2932,0.66867,0.69342,0.72044,0.70198,1.89589,0.35964,0.0117,1.3783,1.58893,0.00185871,0.00185871,0.00185871
4,33.5086,1.88699,0.43273,0.03414,1.41097,1.60289,0.61393,0.69744,0.64803,0.29802,0.64081,0.73333,0.69275,0.65343,1.86039,0.33636,0.01273,1.38114,1.53841,0.001802,0.001802,0.001802
5,41.6601,1.85786,0.42608,0.03939,1.39602,1.56569,0.68103,0.77436,0.76588,0.34436,0.68917,0.8,0.7855,0.75672,1.80313,0.32426,0.01126,1.33377,1.51561,0.001736,0.001736,0.001736
6,49.8394,1.82801,0.40051,0.03968,1.34115,1.56012,0.63121,0.78462,0.75017,0.35587,0.65133,0.79872,0.77544,0.73694,1.77416,0.3096,0.00708,1.28508,1.48897,0.00167,0.00167,0.00167
7,57.9622,1.80199,0.38342,0.03489,1.27215,1.52713,0.61414,0.70128,0.70027,0.33053,0.63257,0.71513,0.72897,0.68529,1.76721,0.32833,0.00783,1.2985,1.46184,0.001604,0.001604,0.001604
8,66.0622,1.77523,0.40937,0.0289,1.31327,1.51167,0.67366,0.7641,0.77994,0.38578,0.68546,0.77179,0.79587,0.76357,1.69506,0.29896,0.00939,1.25837,1.41164,0.001538,0.001538,0.001538
9,74.2232,1.76036,0.43519,0.04297,1.30698,1.49614,0.70334,0.79331,0.79872,0.40395,0.73,0.77644,0.81689,0.79028,1.66711,0.27821,0.00844,1.21186,1.42144,0.001472,0.001472,0.001472
10,82.3905,1.74526,0.37304,0.03906,1.26181,1.49111,0.68686,0.77054,0.7901,0.40108,0.69114,0.77746,0.79895,0.7819,1.66783,0.26259,0.00732,1.20061,1.4253,0.001406,0.001406,0.001406
11,90.4916,1.71632,0.37109,0.02964,1.27766,1.48362,0.66481,0.77821,0.79253,0.40441,0.6862,0.77376,0.80706,0.77928,1.65601,0.27775,0.00835,1.19738,1.40221,0.00134,0.00134,0.00134
12,98.5747,1.69639,0.3641,0.0448,1.21364,1.44361,0.68677,0.80674,0.80592,0.41228,0.69792,0.80385,0.82256,0.78434,1.62378,0.27866,0.00811,1.15073,1.38599,0.001274,0.001274,0.001274
13,106.911,1.67941,0.40832,0.03486,1.21831,1.46814,0.68908,0.7859,0.81302,0.44642,0.70902,0.77785,0.81689,0.79896,1.59704,0.25138,0.00828,1.12839,1.38742,0.001208,0.001208,0.001208
14,115.541,1.64591,0.39463,0.03163,1.20685,1.43058,0.73346,0.77692,0.82915,0.47205,0.74177,0.77564,0.83303,0.80838,1.53319,0.26174,0.01156,1.09543,1.3486,0.001142,0.001142,0.001142
15,123.659,1.61722,0.38499,0.03741,1.15746,1.3897,0.72651,0.79351,0.84406,0.47309,0.73153,0.79487,0.84692,0.82868,1.52767,0.25334,0.01064,1.09721,1.31573,0.001076,0.001076,0.001076
16,131.87,1.61952,0.33854,0.03787,1.13587,1.404,0.72096,0.82151,0.84967,0.46812,0.72709,0.81667,0.85792,0.83994,1.56464,0.23937,0.00855,1.08486,1.3372,0.00101,0.00101,0.00101
17,140.063,1.61577,0.3442,0.03249,1.13822,1.39847,0.73922,0.81667,0.85687,0.4843,0.74317,0.81244,0.86369,0.84816,1.51139,0.24336,0.00754,1.06203,1.32623,0.000944,0.000944,0.000944
